Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,J_ZScore,F_ZScore,New_Score,Dynamic_Weight_J,New_Rank,Original_Rank_Simulated
20,8,Michael Sam,0.1466721040189125,0.880032624113476,0.0,Safe,Improved,-0.9464618230380457,0.9514094194999418,0.0024737982309480655,0.5,6.5,6.5
20,8,Robert Herjavec,0.0,0.9859044917257684,31.0,Eliminated,Improved,0.7182369862770985,-1.251747033191362,-0.26675502345713176,0.5,12.0,12.0
20,8,Charlotte McKinney,0.1466721040189124,0.8800326241134735,0.0,Safe,Improved,-0.9464618230380457,0.9514094194999402,0.002473798230947233,0.5,9.0,10.0
20,8,Noah Galloway,0.0174686524822695,0.8800326241134752,31.5,Safe,Improved,0.745086967072504,-0.9893510261689807,-0.12213202954823837,0.5,11.0,11.0
20,8,Redfoo,0.1466721040189125,0.8800326241134748,0.0,Safe,Improved,-0.9464618230380457,0.9514094194999418,0.0024737982309480655,0.5,6.5,6.5
20,8,Patti LaBelle,0.1466721040189126,0.8800326241134754,0.0,Safe,Improved,-0.9464618230380457,0.9514094194999431,0.002473798230948676,0.5,4.0,3.0
20,8,Chris Soules,0.0181778723404256,0.880032624113475,32.0,Eliminated,Improved,0.7719369478679096,-0.9786978599290531,-0.10338045603057178,0.5,10.0,9.0
21,2,Gary Busey,0.0729799184795488,0.0207327171903883,16.5,Safe,Improved,-1.4242787256768659,-0.9357743650606402,-1.180026545368753,0.5,12.0,13.0
21,2,Alexa PenaVega,0.0793544717759135,0.0207327171903882,23.0,Safe,Improved,0.7248561371748341,0.5770087626986417,0.6509324499367379,0.5,3.0,3.0
21,2,Carlos PenaVega,0.0787999431252666,0.0207327171903883,22.5,Safe,Improved,0.5595380708016264,0.44541027296036534,0.5024741718809959,0.5,5.5,5.5
21,2,Victor Espinoza,0.0654862031375894,0.9146380207592782,18.5,Eliminated,Improved,-0.7630064601840352,-2.714152489220646,-1.7385794747023406,0.5,13.0,12.0
21,2,Alek Skarlatos,0.0787999431252666,0.0207327171903881,22.5,Safe,Improved,0.5595380708016264,0.44541027296036534,0.5024741718809959,0.5,5.5,5.5
21,2,Chaka Khan,0.0785252049860183,0.0207327171903881,15.0,Eliminated,Improved,-1.920232924796489,0.38021053232225116,-0.770011196237119,0.5,11.0,11.0
21,2,Andy Grammer,0.0782454144746196,0.0207327171903883,22.0,Safe,Improved,0.3942200044284187,0.313811783222066,0.35401589382524234,0.5,8.0,8.0
21,2,Tamar Braxton,0.0810180577278544,0.0207327171903882,24.5,Safe,Improved,1.2208103362944571,0.9718042319135232,1.09630728410399,0.5,1.0,1.0
21,2,Nick Carter,0.0787999431252666,0.0207327171903881,22.5,Safe,Improved,0.5595380708016264,0.44541027296036534,0.5024741718809959,0.5,5.5,5.5
21,2,Hayes Grier,0.0787999431252666,0.0207327171903883,22.5,Safe,Improved,0.5595380708016264,0.44541027296036534,0.5024741718809959,0.5,5.5,5.5
21,2,Bindi Irwin,0.0804635290772074,0.0207327171903882,24.0,Safe,Improved,1.0554922699212494,0.8402057421752206,0.947849006048235,0.5,2.0,2.0
21,2,Kim Zolciak-Biermann,0.074363713920091,0.0207327171903878,18.5,Safe,Improved,-0.7630064601840352,-0.607377644945947,-0.685192052564991,0.5,9.5,9.5
21,2,Paula Deen,0.074363713920091,0.0207327171903872,18.5,Safe,Improved,-0.7630064601840352,-0.607377644945947,-0.685192052564991,0.5,9.5,9.5
21,4,Gary Busey,0.0080084419867843,0.9140427640156458,16.0,Eliminated,Improved,-0.19677609034652985,-3.227696830663613,-1.7122364605050713,0.5,13.0,11.0
21,4,Alexa PenaVega,0.0805410690981523,0.203689830508475,21.0,Safe,Improved,0.26002554795791455,0.16945285841900004,0.2147392031884573,0.5,8.0,8.0
21,4,Carlos PenaVega,0.0856258148608642,0.2036898305084749,25.0,Safe,Improved,0.62546685860147,0.4076028217498272,0.5165348401756487,0.5,5.0,5.0
21,4,Victor Espinoza,0.0759050521562758,0.2036898305084752,0.0,Safe,Improved,-1.658541332920752,-0.04768037030709842,-0.8531108516139252,0.5,10.0,10.0
21,4,Alek Skarlatos,0.0843546284201862,0.2036898305084742,24.0,Safe,Improved,0.5341065309405811,0.3480653309171198,0.44108593092885046,0.5,6.0,6.0
21,4,Chaka Khan,0.0759050521562757,0.2036898305084741,0.0,Safe,Improved,-1.658541332920752,-0.047680370307102975,-0.8531108516139274,0.5,11.5,12.5
21,4,Andy Grammer,0.0830834419795083,0.2036898305084746,23.0,Safe,Improved,0.4427462032796923,0.28852784008441623,0.36563702168205425,0.5,7.0,7.0
21,4,Tamar Braxton,0.0881681877422201,0.2036898305084746,27.0,Safe,Improved,0.8081875139232478,0.5266778034152388,0.6674326586692434,0.5,3.0,3.0
21,4,Nick Carter,0.0881681877422201,0.2036898305084749,27.0,Safe,Improved,0.8081875139232478,0.5266778034152388,0.6674326586692434,0.5,3.0,3.0
21,4,Hayes Grier,0.0881681877422201,0.2036898305084744,27.0,Safe,Improved,0.8081875139232478,0.5266778034152388,0.6674326586692434,0.5,3.0,3.0
21,4,Bindi Irwin,0.0894393741828981,0.2036898305084744,28.0,Safe,Improved,0.8995478415841367,0.5862152942479469,0.7428815679160419,0.5,1.0,1.0
21,4,Kim Zolciak-Biermann,0.0759050521562757,0.2036898305084749,0.0,Safe,Improved,-1.658541332920752,-0.047680370307102975,-0.8531108516139274,0.5,11.5,12.5
21,4,Paula Deen,0.0767275097761184,0.2036898305084734,18.0,Safe,Improved,-0.014055435024752084,-0.009159614079119026,-0.011607524551935554,0.5,9.0,9.0
21,6,Gary Busey,0.0767773162939297,0.3071092651757193,0.0,Safe,Improved,-1.3845311366950563,-0.006120961836790659,-0.6953260492659235,0.5,10.5,11.0
21,6,Alexa PenaVega,0.0807407348242811,0.3071092651757189,30.0,Safe,Improved,0.34060350647130777,0.16031584424348783,0.25045967535739777,0.5,7.5,7.5
21,6,Carlos PenaVega,0.0884084664536741,0.3071092651757192,38.0,Safe,Improved,0.8006394113156715,0.4823087785006111,0.6414740949081413,0.5,5.0,5.0
21,6,Victor Espinoza,0.0767773162939297,0.307109265175719,0.0,Safe,Improved,-1.3845311366950563,-0.006120961836790659,-0.6953260492659235,0.5,10.5,11.0
21,6,Alek Skarlatos,0.0807407348242811,0.3071092651757192,30.0,Safe,Improved,0.34060350647130777,0.16031584424348783,0.25045967535739777,0.5,7.5,7.5
21,6,Chaka Khan,0.0767773162939297,0.3071092651757185,0.0,Safe,Improved,-1.3845311366950563,-0.006120961836790659,-0.6953260492659235,0.5,10.5,11.0
21,6,Andy Grammer,0.0903253993610223,0.3071092651757184,40.0,Safe,Improved,0.9156483875267625,0.5628070120648894,0.7392276997958259,0.5,2.0,2.0
21,6,Tamar Braxton,0.0903253993610223,0.3071092651757187,40.0,Safe,Improved,0.9156483875267625,0.5628070120648894,0.7392276997958259,0.5,2.0,2.0
21,6,Nick Carter,0.0893669329073482,0.3071092651757187,39.0,Safe,Improved,0.858143899421217,0.5225578952827505,0.6903508973519838,0.5,4.0,4.0
21,6,Hayes Grier,0.0826576677316293,0.307109265175719,32.0,Safe,Improved,0.45561248268239873,0.24081407780776676,0.34821328024508275,0.5,6.0,6.0
21,6,Bindi Irwin,0.0903253993610223,0.3071092651757193,40.0,Safe,Improved,0.9156483875267625,0.5628070120648894,0.7392276997958259,0.5,2.0,2.0
21,6,Kim Zolciak-Biermann,0.0767773162939297,0.3071092651757189,0.0,Safe,Improved,-1.3845311366950563,-0.006120961836790659,-0.6953260492659235,0.5,10.5,11.0
21,6,Paula Deen,0.0,0.9229234701400836,24.0,Eliminated,Improved,-0.00442342216196502,-3.230249628925611,-1.617336525543788,0.5,13.0,11.0
21,7,Gary Busey,0.1267968325791855,0.652683710407236,0.0,Safe,Improved,-1.2141566653758131,1.1489773128332696,-0.03258967627127174,0.5,9.5,5.5
21,7,Alexa PenaVega,0.0521910148674855,0.6526837104072409,27.5,Safe,Improved,0.7499202933203551,-0.5697701692529065,0.09007506203372434,0.5,4.0,8.0
21,7,Carlos PenaVega,0.0528697478991597,0.6526837104072409,28.0,Safe,Improved,0.7856307834784674,-0.5541337118695595,0.11574853580445393,0.5,2.5,2.5
21,7,Victor Espinoza,0.1267968325791855,0.6526837104072409,0.0,Safe,Improved,-1.2141566653758131,1.1489773128332696,-0.03258967627127174,0.5,9.5,5.5
21,7,Alek Skarlatos,0.050833548804137,0.6526837104072414,26.5,Safe,Improved,0.6784993130041309,-0.6010430840196027,0.0387281144922641,0.5,7.0,13.0
21,7,Chaka Khan,0.1267968325791854,0.65268371040724,0.0,Safe,Improved,-1.2141566653758131,1.1489773128332672,-0.03258967627127296,0.5,12.0,9.5
21,7,Andy Grammer,0.0528697478991597,0.65268371040724,28.0,Safe,Improved,0.7856307834784674,-0.5541337118695595,0.11574853580445393,0.5,2.5,2.5
21,7,Tamar Braxton,0.0515122818358112,0.65268371040724,27.0,Safe,Improved,0.714209803162243,-0.5854066266362558,0.06440158826299364,0.5,6.0,12.0
21,7,Nick Carter,0.0515122818358113,0.6526837104072403,27.0,Safe,Improved,0.714209803162243,-0.5854066266362534,0.0644015882629948,0.5,5.0,11.0
21,7,Hayes Grier,0.0,0.9729429864253392,28.0,Eliminated,Improved,0.7856307834784674,-1.772131836779342,-0.4932505266504373,0.5,13.0,9.5
21,7,Bindi Irwin,0.0542272139625081,0.6526837104072407,29.0,Safe,Improved,0.8570517637946916,-0.5228607971028657,0.16709548334591295,0.5,1.0,1.0
21,7,Kim Zolciak-Biermann,0.1267968325791855,0.6526837104072404,0.0,Safe,Improved,-1.2141566653758131,1.1489773128332696,-0.03258967627127174,0.5,9.5,5.5
21,7,Paula Deen,0.1267968325791855,0.6526837104072403,0.0,Safe,Improved,-1.2141566653758131,1.1489773128332696,-0.03258967627127174,0.5,9.5,5.5
21,8,Gary Busey,0.1238106918887377,0.742864151332423,0.0,Safe,Improved,-1.027159447955615,1.004303966185507,-0.011427740885053939,0.5,10.5,10.0
21,8,Alexa PenaVega,0.0407939065447281,0.7428641513324277,26.9998,Safe,Improved,0.8312498853611696,-0.7738646790317985,0.02869260316468558,0.5,5.0,10.0
21,8,Carlos PenaVega,0.0438866996152222,0.7428641513324283,28.9998,Safe,Improved,0.9689108556881191,-0.7076189476256882,0.13064595403121543,0.5,2.0,2.0
21,8,Victor Espinoza,0.1238106918887378,0.7428641513324272,0.0,Safe,Improved,-1.027159447955615,1.0043039661855095,-0.011427740885052717,0.5,7.5,5.5
21,8,Alek Skarlatos,0.0377014227535411,0.7428641513324257,25.0,Safe,Improved,0.6936026811312529,-0.8401037858647669,-0.07325055236675698,0.5,12.0,12.0
21,8,Chaka Khan,0.1238106918887378,0.7428641513324282,0.0,Safe,Improved,-1.027159447955615,1.0043039661855095,-0.011427740885052717,0.5,7.5,5.5
21,8,Andy Grammer,0.0,0.9713109934618356,23.9998,Eliminated,Improved,0.6247584298707455,-1.6476451468392626,-0.5114433584842586,0.5,13.0,13.0
21,8,Tamar Braxton,0.0423406123592822,0.7428641513324271,28.0,Safe,Improved,0.900094136621677,-0.7407351887556027,0.07967947393303715,0.5,3.5,5.5
21,8,Nick Carter,0.0500725950355173,0.7428641513324279,33.0,Safe,Improved,1.2442465624390506,-0.5751208602403304,0.3345628510993601,0.5,1.0,1.0
21,8,Hayes Grier,0.1238106918887378,0.742864151332427,0.0,Safe,Improved,-1.027159447955615,1.0043039661855095,-0.011427740885052717,0.5,7.5,5.5
21,8,Bindi Irwin,0.0423406123592822,0.742864151332427,28.0,Safe,Improved,0.900094136621677,-0.7407351887556027,0.07967947393303715,0.5,3.5,5.5
21,8,Kim Zolciak-Biermann,0.1238106918887378,0.7428641513324273,0.0,Safe,Improved,-1.027159447955615,1.0043039661855095,-0.011427740885052717,0.5,7.5,5.5
21,8,Paula Deen,0.1238106918887377,0.7428641513324259,0.0,Safe,Improved,-1.027159447955615,1.004303966185507,-0.011427740885053939,0.5,10.5,10.0
22,2,Mischa Barton,0.0774011299435028,4.440892098500626e-16,15.0,Safe,Improved,-1.4847555278580757,-1.4847555278580638,-1.4847555278580697,0.5,11.0,11.0
22,2,Kim Fields,0.0824858757062146,2.55351295663786e-15,19.0,Safe,Improved,-0.212107932551154,-0.21210793255116336,-0.21210793255115867,0.5,9.5,9.5
22,2,Jodie Sweetin,0.0850282485875706,0.0,21.0,Safe,Improved,0.42421586510230685,0.42421586510231285,0.42421586510230985,0.5,3.5,3.5
22,2,Doug Flutie,0.0837570621468926,0.0,20.0,Safe,Improved,0.10605396627557644,0.10605396627557474,0.10605396627557559,0.5,6.5,6.5
22,2,Von Miller,0.0837570621468926,1.1102230246251563e-16,20.0,Safe,Improved,0.10605396627557644,0.10605396627557474,0.10605396627557559,0.5,6.5,6.5
22,2,Antonio Brown,0.0824858757062146,1.4432899320127037e-15,19.0,Safe,Improved,-0.212107932551154,-0.21210793255116336,-0.21210793255115867,0.5,9.5,9.5
22,2,Paige VanZant,0.0888418079096045,0.0,24.0,Safe,Improved,1.3787015615824982,1.3787015615824993,1.3787015615824987,0.5,1.5,1.5
22,2,Geraldo Rivera,0.0748587570621468,0.8885097457627122,13.0,Eliminated,Improved,-2.1210793255115368,-2.12107932551154,-2.1210793255115385,0.5,12.0,12.0
22,2,Nyle DiMarco,0.0837570621468926,2.1094237467877974e-15,20.0,Safe,Improved,0.10605396627557644,0.10605396627557474,0.10605396627557559,0.5,6.5,6.5
22,2,Ginger Zee,0.0850282485875706,3.3306690738754696e-16,21.0,Safe,Improved,0.42421586510230685,0.42421586510231285,0.42421586510230985,0.5,3.5,3.5
22,2,Wanya Morris,0.0888418079096045,3.3306690738754696e-16,24.0,Safe,Improved,1.3787015615824982,1.3787015615824993,1.3787015615824987,0.5,1.5,1.5
22,2,Marla Maples,0.0837570621468926,1.7763568394002505e-14,20.0,Safe,Improved,0.10605396627557644,0.10605396627557474,0.10605396627557559,0.5,6.5,6.5
22,3,Mischa Barton,0.0317010548280674,0.909374367088608,18.0,Eliminated,Improved,-0.2682226804355914,-2.944430552135756,-1.6063266162856737,0.5,12.0,12.0
22,3,Kim Fields,0.0861814346040067,0.0760493670886082,22.0,Safe,Improved,0.3448577319886175,0.1624184839352407,0.2536381079619291,0.5,5.0,5.0
22,3,Jodie Sweetin,0.0874472573888168,0.0760493670886077,23.0,Safe,Improved,0.49812783509466974,0.23460447667240636,0.36636615588353805,0.5,4.0,4.0
22,3,Doug Flutie,0.0836497890343865,0.0760493670886079,20.0,Safe,Improved,0.03831752577651305,0.01804649846091017,0.02818201211871161,0.5,9.0,10.0
22,3,Von Miller,0.0836497890343865,0.0760493670886081,20.0,Safe,Improved,0.03831752577651305,0.01804649846091017,0.02818201211871161,0.5,9.0,10.0
22,3,Antonio Brown,0.0836497890343865,0.0760493670886081,20.0,Safe,Improved,0.03831752577651305,0.01804649846091017,0.02818201211871161,0.5,9.0,10.0
22,3,Paige VanZant,0.0874472573888169,0.0760493670886075,23.0,Safe,Improved,0.49812783509466974,0.2346044766724119,0.3663661558835408,0.5,3.0,3.0
22,3,Geraldo Rivera,0.107750421916675,0.0760493670886066,0.0,Safe,Improved,-3.0270845363445313,1.3924317055204922,-0.8173264154120196,0.5,11.0,6.0
22,3,Nyle DiMarco,0.0899789029584371,0.0760493670886083,25.0,Safe,Improved,0.8046680413067742,0.3789764621467424,0.5918222517267583,0.5,1.0,1.0
22,3,Ginger Zee,0.0849156118191966,0.0760493670886084,21.0,Safe,Improved,0.19158762888256528,0.09023249119807583,0.14091006004032056,0.5,6.5,7.5
22,3,Wanya Morris,0.088713080173627,0.0760493670886077,24.0,Safe,Improved,0.6513979382007219,0.30679046940957755,0.4790942038051497,0.5,2.0,2.0
22,3,Marla Maples,0.0849156118191966,0.0760493670886069,21.0,Safe,Improved,0.19158762888256528,0.09023249119807583,0.14091006004032056,0.5,6.5,7.5
22,4,Mischa Barton,0.0964021943428148,0.1916225705329158,0.0,Safe,Improved,-2.0471213037284195,0.5449573419594815,-0.751081980884469,0.5,10.5,6.5
22,4,Kim Fields,0.0884273772253313,0.1916225705329149,32.0,Safe,Improved,0.41712503054027367,0.21241611011044811,0.3147705703253609,0.5,6.5,8.5
22,4,Jodie Sweetin,0.0837251828679645,0.1916225705329154,27.0,Safe,Improved,0.03208654081079037,0.016339700964434548,0.02421312088761246,0.5,8.0,10.0
22,4,Doug Flutie,0.0809038662535444,0.1916225705329151,24.0,Safe,Improved,-0.1989365530268996,-0.10130614452317463,-0.15012134877503713,0.5,9.0,12.0
22,4,Von Miller,0.0884273772253313,0.1916225705329153,32.0,Safe,Improved,0.41712503054027367,0.21241611011044811,0.3147705703253609,0.5,6.5,8.5
22,4,Antonio Brown,0.0912486938397513,0.1916225705329156,35.0,Safe,Improved,0.6481481243779637,0.33006195559805324,0.48910503998800847,0.5,3.5,3.5
22,4,Paige VanZant,0.0921891327112247,0.1916225705329152,36.0,Safe,Improved,0.7251558223238603,0.3692772374272575,0.5472165298755589,0.5,1.5,1.5
22,4,Geraldo Rivera,0.0964021943428148,0.1916225705329143,0.0,Safe,Improved,-2.0471213037284195,0.5449573419594815,-0.751081980884469,0.5,10.5,6.5
22,4,Nyle DiMarco,0.090308254968278,0.1916225705329153,34.0,Safe,Improved,0.571140426432067,0.2908466737688531,0.43099355010046003,0.5,5.0,5.0
22,4,Ginger Zee,0.0921891327112247,0.1916225705329147,36.0,Safe,Improved,0.7251558223238603,0.3692772374272575,0.5472165298755589,0.5,1.5,1.5
22,4,Wanya Morris,0.0912486938397513,0.1916225705329149,35.0,Safe,Improved,0.6481481243779637,0.33006195559805324,0.48910503998800847,0.5,3.5,3.5
22,4,Marla Maples,0.0085278996719684,0.9211992946708464,28.0,Eliminated,Improved,0.10909423875668703,-3.1193055204005913,-1.505105640821952,0.5,12.0,11.0
22,6,Mischa Barton,0.092611013215859,0.2778330396475765,0.0,Safe,Improved,-1.6314324714395096,0.35213585284771687,-0.6396483092958964,0.5,9.5,6.5
22,6,Kim Fields,0.0879580947136564,0.2778330396475765,24.0,Safe,Improved,0.4384025584044496,0.17553357234760616,0.3069680653760279,0.5,7.0,10.0
22,6,Jodie Sweetin,0.0892796806167401,0.2778330396475776,25.0,Safe,Improved,0.5246456846479479,0.22569458080947707,0.37517013272871247,0.5,4.5,4.5
22,6,Doug Flutie,0.0,0.9259360132158592,21.0,Eliminated,Improved,0.17967317967395469,-3.1629302557901817,-1.4916285380581136,0.5,12.0,12.0
22,6,Von Miller,0.0879580947136564,0.2778330396475774,24.0,Safe,Improved,0.4384025584044496,0.17553357234760616,0.3069680653760279,0.5,7.0,10.0
22,6,Antonio Brown,0.0919228524229075,0.2778330396475771,27.0,Safe,Improved,0.6971319371349445,0.3260165977332184,0.5115742674340814,0.5,3.0,3.0
22,6,Paige VanZant,0.0932444383259912,0.2778330396475774,28.0,Safe,Improved,0.7833750633784428,0.3761776061950893,0.579776334786766,0.5,2.0,2.0
22,6,Geraldo Rivera,0.092611013215859,0.2778330396475772,0.0,Safe,Improved,-1.6314324714395096,0.35213585284771687,-0.6396483092958964,0.5,9.5,6.5
22,6,Nyle DiMarco,0.0892796806167401,0.2778330396475774,25.0,Safe,Improved,0.5246456846479479,0.22569458080947707,0.37517013272871247,0.5,4.5,4.5
22,6,Ginger Zee,0.0879580947136564,0.2778330396475775,24.0,Safe,Improved,0.4384025584044496,0.17553357234760616,0.3069680653760279,0.5,7.0,10.0
22,6,Wanya Morris,0.0945660242290749,0.2778330396475772,29.0,Safe,Improved,0.869618189621941,0.42633861465695966,0.6479784021394503,0.5,1.0,1.0
22,6,Marla Maples,0.0926110132158589,0.2778330396475772,0.0,Safe,Improved,-1.6314324714395096,0.35213585284771315,-0.6396483092958982,0.5,11.0,8.0
22,7,Mischa Barton,0.1215953271028037,0.489017757009344,0.0,Safe,Improved,-1.35170612469555,1.091937216836553,-0.12988445392949843,0.5,9.0,6.0
22,7,Kim Fields,0.0,0.9549203271028036,26.0,Eliminated,Improved,0.6190056085054388,-2.3782024694781665,-0.8795984304863638,0.5,12.0,11.0
22,7,Jodie Sweetin,0.071471562082777,0.4890177570093461,25.5,Safe,Improved,0.5811073059438814,-0.3385163241654976,0.12129549088919189,0.5,7.0,12.0
22,7,Doug Flutie,0.1215953271028036,0.4890177570093462,0.0,Safe,Improved,-1.35170612469555,1.0919372168365502,-0.12988445392949988,0.5,10.5,7.5
22,7,Von Miller,0.0721724966622163,0.4890177570093449,26.0,Eliminated,Improved,0.6190056085054388,-0.3185127519923153,0.15024642825656176,0.5,5.5,9.5
22,7,Antonio Brown,0.0721724966622163,0.4890177570093456,26.0,Safe,Improved,0.6190056085054388,-0.3185127519923153,0.15024642825656176,0.5,5.5,9.5
22,7,Paige VanZant,0.074275300400534,0.489017757009346,27.5,Safe,Improved,0.7327005161901112,-0.25850203547277445,0.2370992403586684,0.5,3.0,3.0
22,7,Geraldo Rivera,0.1215953271028036,0.4890177570093461,0.0,Safe,Improved,-1.35170612469555,1.0919372168365502,-0.12988445392949988,0.5,10.5,7.5
22,7,Nyle DiMarco,0.0749762349799733,0.4890177570093454,28.0,Safe,Improved,0.7705988187516688,-0.23849846329959215,0.26605017772603834,0.5,1.0,1.0
22,7,Ginger Zee,0.074275300400534,0.4890177570093461,27.5,Safe,Improved,0.7327005161901112,-0.25850203547277445,0.2370992403586684,0.5,3.0,3.0
22,7,Wanya Morris,0.074275300400534,0.4890177570093459,27.5,Safe,Improved,0.7327005161901112,-0.25850203547277445,0.2370992403586684,0.5,3.0,3.0
22,7,Marla Maples,0.1215953271028038,0.4890177570093459,0.0,Safe,Improved,-1.35170612469555,1.0919372168365558,-0.1298844539294971,0.5,8.0,5.0
23,2,Jake T. Austin,0.0705575174824694,0.9144279720279724,24.0,Eliminated,Improved,-1.0030345907667269,-2.2356434080086864,-1.6193389993877068,0.5,13.0,13.0
23,2,Maureen McCormick,0.0760052447552535,0.0059818181818183,26.0,Safe,Improved,-0.35106210676835437,-0.3223511546468026,-0.33670663070757845,0.5,8.5,8.5
23,2,Marilu Henner,0.0768575174825262,0.0059818181818184,27.0,Safe,Improved,-0.025075864769168087,-0.023025082471917185,-0.024050473620542634,0.5,7.0,7.0
23,2,Ryan Lochte,0.074300699300708,0.0059818181818174,24.0,Safe,Improved,-1.0030345907667269,-0.9210032989966075,-0.9620189448816672,0.5,11.5,11.5
23,2,Calvin Johnson Jr.,0.0777097902097989,0.0059818181818189,28.0,Safe,Improved,0.3009103772300182,0.27630098970296824,0.2886056834664932,0.5,6.0,6.0
23,2,Laurie Hernandez,0.0811188811188898,0.0059818181818188,32.0,Safe,Improved,1.6048553452267633,1.473605278402544,1.5392303118146535,0.5,1.0,1.0
